[2025-10-23 18:03:30,551] INFO: Конфигурация загружена: {'telegram_token': '8372436135:AAHPh5Jo-fgKz84Wro0oO8jjioVDv-1DURc', 'chat_id': '-4826114309', 'timeframe': '1m', 'volume_filter': 10000000.0, 'price_change_threshold': 1.0, 'bot_status': True, 'indicators_enabled': {'price_change': True, 'rsi': True, 'macd': True, 'volume_surge': True, 'bollinger': True, 'adx': True, 'rsi_macd_divergence': True, 'candle_patterns': False, 'volume_pre_surge': False, 'ema_crossover': False, 'obv': False}, 'min_indicators': 4, 'required_indicators': ['rsi']}
[2025-10-23 18:03:30,587] INFO: Бот запущен. Используй /start или /test в Telegram.
[2025-10-23 23:34:09,128] ERROR: Ошибка: Bollinger Bands для DRIFTUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,136] ERROR: Ошибка: Bollinger Bands для ENAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,143] ERROR: Ошибка: Bollinger Bands для ENSUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,149] ERROR: Ошибка: Bollinger Bands для DYDXUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,156] ERROR: Ошибка: Bollinger Bands для ELXUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,163] ERROR: Ошибка: Bollinger Bands для ENSOUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,245] ERROR: Ошибка: Bollinger Bands для DOGUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,256] ERROR: Ошибка: Bollinger Bands для DEEPUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,263] ERROR: Ошибка: Bollinger Bands для EDUUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,274] ERROR: Ошибка: Bollinger Bands для ERAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,299] ERROR: Ошибка: Bollinger Bands для EPTUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,447] ERROR: Ошибка: Bollinger Bands для ESPORTSUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,453] ERROR: Ошибка: Bollinger Bands для ETCUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,474] ERROR: Ошибка: Bollinger Bands для ETHBTCUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,502] ERROR: Ошибка: Bollinger Bands для ETHFIUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,535] ERROR: Ошибка: Bollinger Bands для FLOCKUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,547] ERROR: Ошибка: Bollinger Bands для EULUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,567] ERROR: Ошибка: Bollinger Bands для FLOWUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,586] ERROR: Ошибка: Bollinger Bands для FFUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,604] ERROR: Ошибка: Bollinger Bands для ETHUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,612] ERROR: Ошибка: Bollinger Bands для GALAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,628] ERROR: Ошибка: Bollinger Bands для FILUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,638] ERROR: Ошибка: Bollinger Bands для FORMUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,645] ERROR: Ошибка: Bollinger Bands для FLUIDUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,653] ERROR: Ошибка: Bollinger Bands для EVAAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,662] ERROR: Ошибка: Bollinger Bands для GIGGLEUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,669] ERROR: Ошибка: Bollinger Bands для GOATUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,677] ERROR: Ошибка: Bollinger Bands для GIGAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,689] ERROR: Ошибка: Bollinger Bands для GRASSUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,695] ERROR: Ошибка: Bollinger Bands для HBARUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,707] ERROR: Ошибка: Bollinger Bands для HEMIUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,714] ERROR: Ошибка: Bollinger Bands для GRTUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,748] ERROR: Ошибка: Bollinger Bands для GMTUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,756] ERROR: Ошибка: Bollinger Bands для FUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,764] ERROR: Ошибка: Bollinger Bands для FARTCOINUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,774] ERROR: Ошибка: Bollinger Bands для HANAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,796] ERROR: Ошибка: Bollinger Bands для HNTUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,813] ERROR: Ошибка: Bollinger Bands для HMSTRUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,929] ERROR: Ошибка: Bollinger Bands для HOMEUSDT содержат NaN значения после расчета
[2025-10-23 23:34:09,995] ERROR: Ошибка: Bollinger Bands для HOLOUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,041] ERROR: Ошибка: Bollinger Bands для IOUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,074] ERROR: Ошибка: Bollinger Bands для INUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,080] ERROR: Ошибка: Bollinger Bands для ICPUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,093] ERROR: Ошибка: Bollinger Bands для HYPERUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,113] ERROR: Ошибка: Bollinger Bands для IOTXUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,119] ERROR: Ошибка: Bollinger Bands для IPUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,126] ERROR: Ошибка: Bollinger Bands для ICNTUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,136] ERROR: Ошибка: Bollinger Bands для HYPEUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,143] ERROR: Ошибка: Bollinger Bands для JASMYUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,161] ERROR: Ошибка: Bollinger Bands для IMXUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,167] ERROR: Ошибка: Bollinger Bands для IOTAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,175] ERROR: Ошибка: Bollinger Bands для JUPUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,181] ERROR: Ошибка: Bollinger Bands для INJUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,192] ERROR: Ошибка: Bollinger Bands для JTOUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,211] ERROR: Ошибка: Bollinger Bands для KDAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,217] ERROR: Ошибка: Bollinger Bands для KERNELUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,224] ERROR: Ошибка: Bollinger Bands для KAVAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,240] ERROR: Ошибка: Bollinger Bands для KGENUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,247] ERROR: Ошибка: Bollinger Bands для KMNOUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,265] ERROR: Ошибка: Bollinger Bands для HUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,273] ERROR: Ошибка: Bollinger Bands для HUMAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,288] ERROR: Ошибка: Bollinger Bands для KNCUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,295] ERROR: Ошибка: Bollinger Bands для KASUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,426] ERROR: Ошибка: Bollinger Bands для LAUNCHCOINUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,514] ERROR: Ошибка: Bollinger Bands для JELLYJELLYUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,542] ERROR: Ошибка: Bollinger Bands для LAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,562] ERROR: Ошибка: Bollinger Bands для MEMEUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,596] ERROR: Ошибка: Bollinger Bands для LIGHTUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,632] ERROR: Ошибка: Bollinger Bands для MELANIAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,639] ERROR: Ошибка: Bollinger Bands для LINEAUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,647] ERROR: Ошибка: Bollinger Bands для LYNUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,656] ERROR: Ошибка: Bollinger Bands для LTCUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,663] ERROR: Ошибка: Bollinger Bands для LDOUSDT содержат NaN значения после расчета
[2025-10-23 23:34:10,670] ERROR: Ошибка: Bollinger Bands для LPTUSDT содержат NaN значения после расчета
